tconst,nconst,category,titleType,primaryTitle,startYear,difficulty,primaryName
tt0490215,nm0168379,writer,movie,Silence,2016,3,Jay Cocks
tt0217869,nm0004829,actor,movie,Unbreakable,2000,1,Spencer Treat Clark
tt0217869,nm0580303,producer,movie,Unbreakable,2000,1,Sam Mercer
tt0286106,nm0580303,producer,movie,Signs,2002,3,Sam Mercer
tt0368447,nm0580303,producer,movie,The Village,2004,3,Sam Mercer
tt0217869,nm0785381,cinematographer,movie,Unbreakable,2000,1,Eduardo Serra
tt1034303,nm0785381,cinematographer,movie,Defiance,2008,3,Eduardo Serra
tt0218967,nm0724843,producer,movie,The Family Man,2000,3,Alan Riche
tt1798684,nm0724843,producer,movie,Southpaw,2015,3,Alan Riche
tt0218967,nm0000495,actress,movie,The Family Man,2000,3,Téa Leoni
tt0218967,nm0000332,actor,movie,The Family Man,2000,3,Don Cheadle
tt0375679,nm0000332,actor,movie,Crash,2004,1,Don Cheadle
tt0395169,nm0000332,actor,movie,Hotel Rwanda,2004,3,Don Cheadle
tt1228705,nm0000332,actor,movie,Iron Man 2,2010,1,Don Cheadle
tt1300854,nm0000332,actor,movie,Iron Man 3,2013,1,Don Cheadle
tt1907668,nm0000332,actor,movie,Flight,2012,3,Don Cheadle
tt0218967,nm0005315,actor,movie,The Family Man,2000,3,Jeremy Piven
tt0240890,nm0005315,actor,movie,Serendipity,2001,3,Jeremy Piven
tt0302886,nm0005315,actor,movie,Old School,2003,3,Jeremy Piven
tt0387199,nm0005315,actor,tvSeries,Entourage,2004,3,Jeremy Piven
tt0475394,nm0005315,actor,movie,Smokin' Aces,2006,3,Jeremy Piven
tt0218967,nm0224606,writer,movie,The Family Man,2000,3,David Diamond
tt0218967,nm0919289,writer,movie,The Family Man,2000,3,David Weissman
tt0218967,nm0008953,producer,movie,The Family Man,2000,3,Marc Abraham
tt0266987,nm0008953,producer,movie,Spy Game,2001,3,Marc Abraham
tt0327850,nm0008953,producer,movie,The Rundown,2003,3,Marc Abraham
tt0363547,nm0008953,producer,movie,Dawn of the Dead,2004,3,Marc Abraham
tt1637688,nm0008953,producer,movie,In Time,2011,1,Marc Abraham
tt0218967,nm0525059,producer,movie,The Family Man,2000,3,Tony Ludwig
tt0221027,nm0001459,producer,movie,Blow,2001,3,Denis Leary
tt0268380,nm0001459,actor,movie,Ice Age,2002,1,Denis Leary
tt0438097,nm0001459,actor,movie,Ice Age: The Meltdown,2006,3,Denis Leary
tt1080016,nm0001459,actor,movie,Ice Age: Dawn of the Dinosaurs,2009,3,Denis Leary
tt0221027,nm0004851,actress,movie,Blow,2001,3,Penélope Cruz
tt0259711,nm0004851,actress,movie,Vanilla Sky,2001,3,Penélope Cruz
tt0441909,nm0004851,actress,movie,Volver,2006,3,Penélope Cruz
tt1298650,nm0004851,actress,movie,Pirates of the Caribbean: On Stranger Tides,2011,1,Penélope Cruz
tt0221027,nm0341737,actress,movie,Blow,2001,3,Rachel Griffiths
tt0248654,nm0341737,actress,tvSeries,Six Feet Under,2001,3,Rachel Griffiths
tt0221027,nm0692051,writer,movie,Blow,2001,3,Bruce Porter
tt0221027,nm0001024,writer,movie,Blow,2001,3,Nick Cassavetes
tt0251160,nm0001024,director,movie,John Q,2002,3,Nick Cassavetes
tt0332280,nm0001024,director,movie,The Notebook,2004,1,Nick Cassavetes
tt0426883,nm0001024,director,movie,Alpha Dog,2006,3,Nick Cassavetes
tt0223897,nm0001542,actor,movie,Pay It Forward,2000,3,Jay Mohr
tt0223897,nm0001460,director,movie,Pay It Forward,2000,3,Mimi Leder
tt0223897,nm0404954,writer,movie,Pay It Forward,2000,3,Catherine Ryan Hyde
tt0227445,nm0000291,actress,movie,The Score,2001,3,Angela Bassett
tt0396555,nm0000291,actress,movie,Meet the Robinsons,2007,3,Angela Bassett
tt1844624,nm0000291,actress,tvSeries,American Horror Story,2011,3,Angela Bassett
tt0227445,nm0000568,director,movie,The Score,2001,3,Frank Oz
tt0795368,nm0000568,director,movie,Death at a Funeral,2007,3,Frank Oz
tt0227445,nm0852196,writer,movie,The Score,2001,3,Daniel E. Taylor
tt0227445,nm0758002,writer,movie,The Score,2001,3,Kario Salem
tt0230011,nm0951392,writer,movie,Atlantis: The Lost Empire,2001,3,Jackie Zabel
tt0230011,nm0160004,actress,movie,Atlantis: The Lost Empire,2001,3,Claudia Christian
tt0230011,nm0007233,writer,movie,Atlantis: The Lost Empire,2001,3,Bryce Zabel
tt0230600,nm0749593,editor,movie,The Others,2001,3,Nacho Ruiz Capillas
tt0230600,nm0001172,actor,movie,The Others,2001,3,Christopher Eccleston
tt0289043,nm0001172,actor,movie,28 Days Later,2002,1,Christopher Eccleston
tt2699128,nm0001172,actor,tvSeries,The Leftovers,2014,3,Christopher Eccleston
tt0230600,nm0001217,actress,movie,The Others,2001,3,Fionnula Flanagan
tt0230600,nm0542635,actress,movie,The Others,2001,3,Alakina Mann
tt0230600,nm0024622,director,movie,The Others,2001,3,Alejandro Amenábar
tt0259711,nm0024622,writer,movie,Vanilla Sky,2001,3,Alejandro Amenábar
tt0230600,nm0100559,producer,movie,The Others,2001,3,Fernando Bovaira
tt0230600,nm0191109,producer,movie,The Others,2001,3,José Luis Cuerda
tt0230600,nm0839331,producer,movie,The Others,2001,3,Sunmin Park
tt0230600,nm0013761,cinematographer,movie,The Others,2001,3,Javier Aguirresarobe
tt0287467,nm0013761,cinematographer,movie,Talk to Her,2002,3,Javier Aguirresarobe
tt0497465,nm0013761,cinematographer,movie,Vicky Cristina Barcelona,2008,3,Javier Aguirresarobe
tt2334873,nm0013761,cinematographer,movie,Blue Jasmine,2013,3,Javier Aguirresarobe
tt0232500,nm0908094,actor,movie,The Fast and the Furious,2001,1,Paul Walker
tt0404390,nm0908094,actor,movie,Running Scared,2006,3,Paul Walker
tt1596343,nm0908094,actor,movie,Fast Five,2011,1,Paul Walker
tt1905041,nm0908094,actor,movie,Fast & Furious 6,2013,1,Paul Walker
tt2820852,nm0908094,actor,movie,Furious 7,2015,1,Paul Walker
tt0232500,nm0003418,director,movie,The Fast and the Furious,2001,1,Rob Cohen
tt0232500,nm0508446,writer,movie,The Fast and the Furious,2001,1,Ken Li
tt0232500,nm0860155,writer,movie,The Fast and the Furious,2001,1,Gary Scott Thompson
tt1596343,nm0860155,writer,movie,Fast Five,2011,1,Gary Scott Thompson
tt1905041,nm0860155,writer,movie,Fast & Furious 6,2013,1,Gary Scott Thompson
tt2820852,nm0860155,writer,movie,Furious 7,2015,1,Gary Scott Thompson
tt4630562,nm0860155,writer,movie,The Fate of the Furious,2017,3,Gary Scott Thompson
tt0232500,nm0074980,writer,movie,The Fast and the Furious,2001,1,Erik Bergquist
tt0238380,nm0004875,actor,movie,Equilibrium,2002,3,Taye Diggs
tt0299658,nm0004875,actor,movie,Chicago,2002,3,Taye Diggs
tt0238380,nm0934483,director,movie,Equilibrium,2002,3,Kurt Wimmer
tt0292506,nm0934483,writer,movie,The Recruit,2003,3,Kurt Wimmer
tt0421073,nm0934483,writer,movie,Street Kings,2008,3,Kurt Wimmer
tt1197624,nm0934483,writer,movie,Law Abiding Citizen,2009,3,Kurt Wimmer
tt0238380,nm0287946,producer,movie,Equilibrium,2002,3,Lucas Foster
tt0328107,nm0287946,producer,movie,Man on Fire,2004,3,Lucas Foster
tt0421073,nm0287946,producer,movie,Street Kings,2008,3,Lucas Foster
tt1197624,nm0287946,producer,movie,Law Abiding Citizen,2009,3,Lucas Foster
tt0238380,nm0046004,composer,movie,Equilibrium,2002,3,Klaus Badelt
tt0462504,nm0046004,composer,movie,Rescue Dawn,2006,3,Klaus Badelt
tt0238380,nm0066244,cinematographer,movie,Equilibrium,2002,3,Dion Beebe
tt0369339,nm0066244,cinematographer,movie,Collateral,2004,1,Dion Beebe
tt4172430,nm0066244,cinematographer,movie,13 Hours,2016,3,Dion Beebe
tt0238784,nm0348231,actor,tvSeries,Gilmore Girls,2000,3,Sean Gunn
tt0238784,nm0334179,actress,tvSeries,Gilmore Girls,2000,3,Lauren Graham
tt0307987,nm0334179,actress,movie,Bad Santa,2003,3,Lauren Graham
tt0238784,nm0088127,actress,tvSeries,Gilmore Girls,2000,3,Alexis Bledel
tt0238784,nm0012962,actress,tvSeries,Gilmore Girls,2000,3,Keiko Agena
tt0238784,nm0666398,actor,tvSeries,Gilmore Girls,2000,3,Scott Patterson
tt0238784,nm0792371,writer,tvSeries,Gilmore Girls,2000,3,Amy Sherman-Palladino
tt5788792,nm0792371,writer,tvSeries,The Marvelous Mrs. Maisel,2017,3,Amy Sherman-Palladino
tt0238784,nm0874129,actor,tvSeries,Gilmore Girls,2000,3,Yanic Truesdale
tt0238784,nm0084105,actress,tvSeries,Gilmore Girls,2000,3,Kelly Bishop
tt0238784,nm0001346,actor,tvSeries,Gilmore Girls,2000,3,Edward Herrmann
tt0238784,nm0565250,actress,tvSeries,Gilmore Girls,2000,3,Melissa McCarthy
tt1289401,nm0565250,actress,movie,Ghostbusters,2016,3,Melissa McCarthy
tt2170593,nm0565250,actress,movie,St. Vincent,2014,3,Melissa McCarthy
tt2404463,nm0565250,actress,movie,The Heat,2013,3,Melissa McCarthy
tt3079380,nm0565250,actress,movie,Spy,2015,3,Melissa McCarthy
tt5971474,nm0565250,actress,movie,The Little Mermaid,2023,3,Melissa McCarthy
tt0240772,nm0341372,writer,movie,Ocean's Eleven,2001,1,Ted Griffin
tt0325805,nm0341372,writer,movie,Matchstick Men,2003,3,Ted Griffin
tt0240772,nm0425138,writer,movie,Ocean's Eleven,2001,1,George Clayton Johnson
tt0496806,nm0425138,writer,movie,Ocean's Thirteen,2007,3,George Clayton Johnson
tt0240772,nm0751207,writer,movie,Ocean's Eleven,2001,1,Jack Golden Russell
tt0496806,nm0751207,writer,movie,Ocean's Thirteen,2007,3,Jack Golden Russell
tt0240772,nm0113689,writer,movie,Ocean's Eleven,2001,1,Harry Brown
tt0240772,nm0496468,writer,movie,Ocean's Eleven,2001,1,Charles Lederer
tt0240890,nm0000295,actress,movie,Serendipity,2001,3,Kate Beckinsale
tt0320691,nm0000295,actress,movie,Underworld,2003,3,Kate Beckinsale
tt0338751,nm0000295,actress,movie,The Aviator,2004,3,Kate Beckinsale
tt0401855,nm0000295,actress,movie,Underworld: Evolution,2006,3,Kate Beckinsale
tt0240890,nm0005256,actress,movie,Serendipity,2001,3,Bridget Moynahan
tt0292506,nm0005256,actress,movie,The Recruit,2003,3,Bridget Moynahan
tt0343818,nm0005256,actress,movie,"I, Robot",2004,1,Bridget Moynahan
tt0399295,nm0005256,actress,movie,Lord of War,2005,3,Bridget Moynahan
tt0240890,nm0155093,director,movie,Serendipity,2001,3,Peter Chelsom
tt0240890,nm0458884,writer,movie,Serendipity,2001,3,Marc Klein
tt0240890,nm0276353,producer,movie,Serendipity,2001,3,Simon Fields
tt0241303,nm0390970,producer,movie,Chocolat,2000,3,Leslie Holleran
tt0993842,nm0390970,producer,movie,Hanna,2011,3,Leslie Holleran
tt0241303,nm0001132,actress,movie,Chocolat,2000,3,Judi Dench
tt0296572,nm0001132,actress,movie,The Chronicles of Riddick,2004,3,Judi Dench
tt0381061,nm0001132,actress,movie,Casino Royale,2006,1,Judi Dench
tt0830515,nm0001132,actress,movie,Quantum of Solace,2008,1,Judi Dench
tt1074638,nm0001132,actress,movie,Skyfall,2012,1,Judi Dench
tt1935859,nm0001132,actress,movie,Miss Peregrine's Home for Peculiar Children,2016,3,Judi Dench
tt2431286,nm0001132,actress,movie,Philomena,2013,3,Judi Dench
tt0241303,nm0000547,actor,movie,Chocolat,2000,3,Alfred Molina
tt0316654,nm0000547,actor,movie,Spider-Man 2,2004,1,Alfred Molina
tt0473075,nm0000547,actor,movie,Prince of Persia: The Sands of Time,2010,3,Alfred Molina
tt1174732,nm0000547,actor,movie,An Education,2009,3,Alfred Molina
tt0241303,nm0364862,writer,movie,Chocolat,2000,3,Joanne Harris
tt0241303,nm0414608,writer,movie,Chocolat,2000,3,Robert Nelson Jacobs
tt0241303,nm0325455,producer,movie,Chocolat,2000,3,Kit Golden
tt0241527,nm0705356,actor,movie,Harry Potter and the Sorcerer's Stone,2001,1,Daniel Radcliffe
tt0295297,nm0705356,actor,movie,Harry Potter and the Chamber of Secrets,2002,1,Daniel Radcliffe
tt0304141,nm0705356,actor,movie,Harry Potter and the Prisoner of Azkaban,2004,1,Daniel Radcliffe
tt0330373,nm0705356,actor,movie,Harry Potter and the Goblet of Fire,2005,1,Daniel Radcliffe
tt0373889,nm0705356,actor,movie,Harry Potter and the Order of the Phoenix,2007,1,Daniel Radcliffe
tt0417741,nm0705356,actor,movie,Harry Potter and the Half-Blood Prince,2009,1,Daniel Radcliffe
tt0926084,nm0705356,actor,movie,Harry Potter and the Deathly Hallows: Part 1,2010,1,Daniel Radcliffe
tt1201607,nm0705356,actor,movie,Harry Potter and the Deathly Hallows: Part 2,2011,1,Daniel Radcliffe
tt4034354,nm0705356,actor,movie,Swiss Army Man,2016,3,Daniel Radcliffe
tt0241527,nm0342488,actor,movie,Harry Potter and the Sorcerer's Stone,2001,1,Rupert Grint
tt0295297,nm0342488,actor,movie,Harry Potter and the Chamber of Secrets,2002,1,Rupert Grint
tt0304141,nm0342488,actor,movie,Harry Potter and the Prisoner of Azkaban,2004,1,Rupert Grint
tt0330373,nm0342488,actor,movie,Harry Potter and the Goblet of Fire,2005,1,Rupert Grint
tt0373889,nm0342488,actor,movie,Harry Potter and the Order of the Phoenix,2007,1,Rupert Grint
tt0417741,nm0342488,actor,movie,Harry Potter and the Half-Blood Prince,2009,1,Rupert Grint
tt0926084,nm0342488,actor,movie,Harry Potter and the Deathly Hallows: Part 1,2010,1,Rupert Grint
tt1201607,nm0342488,actor,movie,Harry Potter and the Deathly Hallows: Part 2,2011,1,Rupert Grint
tt0241527,nm0001749,actress,movie,Harry Potter and the Sorcerer's Stone,2001,1,Maggie Smith
tt0241527,nm0746830,writer,movie,Harry Potter and the Sorcerer's Stone,2001,1,J.K. Rowling
tt0295297,nm0746830,writer,movie,Harry Potter and the Chamber of Secrets,2002,1,J.K. Rowling
tt0304141,nm0746830,writer,movie,Harry Potter and the Prisoner of Azkaban,2004,1,J.K. Rowling
tt0330373,nm0746830,writer,movie,Harry Potter and the Goblet of Fire,2005,1,J.K. Rowling
tt0373889,nm0746830,writer,movie,Harry Potter and the Order of the Phoenix,2007,1,J.K. Rowling
tt0417741,nm0746830,writer,movie,Harry Potter and the Half-Blood Prince,2009,1,J.K. Rowling
tt0926084,nm0746830,writer,movie,Harry Potter and the Deathly Hallows: Part 1,2010,1,J.K. Rowling
tt1201607,nm0746830,writer,movie,Harry Potter and the Deathly Hallows: Part 2,2011,1,J.K. Rowling
tt3183660,nm0746830,writer,movie,Fantastic Beasts and Where to Find Them,2016,1,J.K. Rowling
tt0241527,nm0460141,writer,movie,Harry Potter and the Sorcerer's Stone,2001,1,Steve Kloves
tt0295297,nm0460141,writer,movie,Harry Potter and the Chamber of Secrets,2002,1,Steve Kloves
tt0304141,nm0460141,writer,movie,Harry Potter and the Prisoner of Azkaban,2004,1,Steve Kloves
tt0330373,nm0460141,writer,movie,Harry Potter and the Goblet of Fire,2005,1,Steve Kloves
tt0417741,nm0460141,writer,movie,Harry Potter and the Half-Blood Prince,2009,1,Steve Kloves
tt0926084,nm0460141,writer,movie,Harry Potter and the Deathly Hallows: Part 1,2010,1,Steve Kloves
tt0948470,nm0460141,writer,movie,The Amazing Spider-Man,2012,1,Steve Kloves
tt1201607,nm0460141,writer,movie,Harry Potter and the Deathly Hallows: Part 2,2011,1,Steve Kloves
tt3183660,nm0460141,producer,movie,Fantastic Beasts and Where to Find Them,2016,1,Steve Kloves
tt0241527,nm0382268,producer,movie,Harry Potter and the Sorcerer's Stone,2001,1,David Heyman
tt0295297,nm0382268,producer,movie,Harry Potter and the Chamber of Secrets,2002,1,David Heyman
tt0304141,nm0382268,producer,movie,Harry Potter and the Prisoner of Azkaban,2004,1,David Heyman
tt0330373,nm0382268,producer,movie,Harry Potter and the Goblet of Fire,2005,1,David Heyman
tt0373889,nm0382268,producer,movie,Harry Potter and the Order of the Phoenix,2007,1,David Heyman
tt0417741,nm0382268,producer,movie,Harry Potter and the Half-Blood Prince,2009,1,David Heyman
tt0914798,nm0382268,producer,movie,The Boy in the Striped Pajamas,2008,3,David Heyman
tt0926084,nm0382268,producer,movie,Harry Potter and the Deathly Hallows: Part 1,2010,1,David Heyman
tt1068680,nm0382268,producer,movie,Yes Man,2008,3,David Heyman
tt1109624,nm0382268,producer,movie,Paddington,2014,3,David Heyman
tt1201607,nm0382268,producer,movie,Harry Potter and the Deathly Hallows: Part 2,2011,1,David Heyman
tt1454468,nm0382268,producer,movie,Gravity,2013,1,David Heyman
tt1517268,nm0382268,producer,movie,Barbie,2023,3,David Heyman
tt3183660,nm0382268,producer,movie,Fantastic Beasts and Where to Find Them,2016,1,David Heyman
tt7131622,nm0382268,producer,movie,Once Upon a Time in Hollywood,2019,1,David Heyman
tt7653254,nm0382268,producer,movie,Marriage Story,2019,3,David Heyman
tt0243133,nm0045937,actor,movie,The Man Who Wasn't There,2001,3,Michael Badalucco
tt0243155,nm0147080,producer,movie,Bridget Jones's Diary,2001,3,Jonathan Cavendish
tt0243155,nm0000147,actor,movie,Bridget Jones's Diary,2001,3,Colin Firth
tt1067106,nm0000147,actor,movie,A Christmas Carol,2009,3,Colin Firth
tt1315981,nm0000147,actor,movie,A Single Man,2009,3,Colin Firth
tt1340800,nm0000147,actor,movie,Tinker Tailor Soldier Spy,2011,3,Colin Firth
tt1504320,nm0000147,actor,movie,The King's Speech,2010,1,Colin Firth
tt2802144,nm0000147,actor,movie,Kingsman: The Secret Service,2014,1,Colin Firth
tt4649466,nm0000147,actor,movie,Kingsman: The Golden Circle,2017,3,Colin Firth
tt8579674,nm0000147,actor,movie,1917,2019,1,Colin Firth
tt0243155,nm0428121,actress,movie,Bridget Jones's Diary,2001,3,Gemma Jones
tt0243155,nm0536632,director,movie,Bridget Jones's Diary,2001,3,Sharon Maguire
tt0243155,nm0276144,writer,movie,Bridget Jones's Diary,2001,3,Helen Fielding
tt0243155,nm0203577,writer,movie,Bridget Jones's Diary,2001,3,Andrew Davies
tt0245429,nm0153738,actress,movie,Spirited Away,2001,1,Daveigh Chase
tt0275847,nm0153738,actress,movie,Lilo & Stitch,2002,3,Daveigh Chase
tt0245429,nm0997115,actor,movie,Spirited Away,2001,1,Miyu Irino
tt0245429,nm0383708,actress,movie,Spirited Away,2001,1,Rumi Hiiragi
tt0245429,nm0259689,producer,movie,Spirited Away,2001,1,Donald W. Ernst
tt0245574,nm0066079,production_designer,movie,And Your Mother Too,2001,3,Marc Bedia
tt0245574,nm0893941,actress,movie,And Your Mother Too,2001,3,Maribel Verdú
tt0457430,nm0893941,actress,movie,Pan's Labyrinth,2006,1,Maribel Verdú
tt0245574,nm0305558,actor,movie,And Your Mother Too,2001,3,Gael García Bernal
tt0245712,nm0305558,actor,movie,Amores Perros,2000,3,Gael García Bernal
tt0318462,nm0305558,actor,movie,The Motorcycle Diaries,2004,3,Gael García Bernal
tt0449467,nm0305558,actor,movie,Babel,2006,3,Gael García Bernal
tt2380307,nm0305558,actor,movie,Coco,2017,1,Gael García Bernal
tt0245574,nm0319843,actor,movie,And Your Mother Too,2001,3,Daniel Giménez Cacho
tt1567609,nm0319843,actor,movie,Get the Gringo,2012,3,Daniel Giménez Cacho
tt0245574,nm1004635,actress,movie,And Your Mother Too,2001,3,Ana López Mercado
tt0245574,nm0190860,writer,movie,And Your Mother Too,2001,3,Carlos Cuarón
tt0245574,nm0998264,producer,movie,And Your Mother Too,2001,3,Jorge Vergara
tt0245574,nm0523881,cinematographer,movie,And Your Mother Too,2001,3,Emmanuel Lubezki
tt0887883,nm0523881,cinematographer,movie,Burn After Reading,2008,3,Emmanuel Lubezki
tt1454468,nm0523881,cinematographer,movie,Gravity,2013,1,Emmanuel Lubezki
tt0245574,nm1008771,editor,movie,And Your Mother Too,2001,3,Alex Rodríguez
tt0245712,nm0702036,editor,movie,Amores Perros,2000,3,Fernando Pérez Unda
tt0245712,nm0248408,actor,movie,Amores Perros,2000,3,Emilio Echevarría
tt0245712,nm0865949,actress,movie,Amores Perros,2000,3,Goya Toledo
tt0245712,nm0346270,actor,movie,Amores Perros,2000,3,Álvaro Guerrero
tt0245712,nm0327944,director,movie,Amores Perros,2000,3,Alejandro G. Iñárritu
tt0315733,nm0327944,director,movie,21 Grams,2003,3,Alejandro G. Iñárritu
tt0449467,nm0327944,director,movie,Babel,2006,3,Alejandro G. Iñárritu
tt1663202,nm0327944,director,movie,The Revenant,2015,1,Alejandro G. Iñárritu
tt2562232,nm0327944,director,movie,Birdman or (The Unexpected Virtue of Ignorance),2014,1,Alejandro G. Iñárritu
tt0245712,nm0037247,writer,movie,Amores Perros,2000,3,Guillermo Arriaga
tt0315733,nm0037247,writer,movie,21 Grams,2003,3,Guillermo Arriaga
tt0449467,nm0037247,writer,movie,Babel,2006,3,Guillermo Arriaga
tt0245712,nm0763395,composer,movie,Amores Perros,2000,3,Gustavo Santaolalla
tt0315733,nm0763395,composer,movie,21 Grams,2003,3,Gustavo Santaolalla
tt0388795,nm0763395,composer,movie,Brokeback Mountain,2005,3,Gustavo Santaolalla
tt0449467,nm0763395,composer,movie,Babel,2006,3,Gustavo Santaolalla
tt11957006,nm0763395,composer,tvEpisode,When You're Lost in the Darkness,2023,3,Gustavo Santaolalla
tt14500884,nm0763395,composer,tvEpisode,Infected,2023,3,Gustavo Santaolalla
tt14500888,nm0763395,composer,tvEpisode,"Long, Long Time",2023,3,Gustavo Santaolalla
tt0245712,nm0006509,cinematographer,movie,Amores Perros,2000,3,Rodrigo Prieto
tt0298203,nm0006509,cinematographer,movie,8 Mile,2002,3,Rodrigo Prieto
tt0315733,nm0006509,cinematographer,movie,21 Grams,2003,3,Rodrigo Prieto
tt0449467,nm0006509,cinematographer,movie,Babel,2006,3,Rodrigo Prieto
tt0245712,nm0136057,editor,movie,Amores Perros,2000,3,Luis Carballar
tt0245844,nm0011478,actor,movie,The Count of Monte Cristo,2002,3,Christopher Adamson
tt0245844,nm1072611,actor,movie,The Count of Monte Cristo,2002,3,JB Blanc
tt11126994,nm1072611,actor,tvSeries,Arcane,2021,3,JB Blanc
tt0245844,nm0241416,writer,movie,The Count of Monte Cristo,2002,3,Alexandre Dumas
tt0245844,nm0938684,writer,movie,The Count of Monte Cristo,2002,3,Jay Wolpert
tt0325980,nm0938684,writer,movie,Pirates of the Caribbean: The Curse of the Black Pearl,2003,2,Jay Wolpert
tt0383574,nm0938684,writer,movie,Pirates of the Caribbean: Dead Man's Chest,2006,1,Jay Wolpert
tt0449088,nm0938684,writer,movie,Pirates of the Caribbean: At World's End,2007,1,Jay Wolpert
tt1298650,nm0938684,writer,movie,Pirates of the Caribbean: On Stranger Tides,2011,1,Jay Wolpert
